#    L    TT             EE             BB             TE          
    71    0.18864E+04    0.34204E+00    0.16596E-02   -0.61129E+01
    72    0.19109E+04    0.35550E+00    0.17068E-02   -0.65703E+01
    73    0.19355E+04    0.36915E+00    0.17546E-02   -0.70422E+01
    74    0.19603E+04    0.38297E+00    0.18031E-02   -0.75271E+01
    75    0.19854E+04    0.39698E+00    0.18523E-02   -0.80233E+01
    76    0.20107E+04    0.41117E+00    0.19021E-02   -0.85298E+01
    77    0.20363E+04    0.42554E+00    0.19527E-02   -0.90465E+01
    78    0.20622E+04    0.44010E+00    0.20038E-02   -0.95749E+01
    79    0.20883E+04    0.45482E+00    0.20557E-02   -0.10111E+02
    80    0.21147E+04    0.46968E+00    0.21082E-02   -0.10657E+02
    81    0.21413E+04    0.48464E+00    0.21614E-02   -0.11213E+02
    82    0.21682E+04    0.49972E+00    0.22152E-02   -0.11778E+02
    83    0.21952E+04    0.51489E+00    0.22697E-02   -0.12353E+02
    84    0.22226E+04    0.53015E+00    0.23249E-02   -0.12934E+02
    85    0.22501E+04    0.54548E+00    0.23808E-02   -0.13525E+02
    86    0.22778E+04    0.56089E+00    0.24374E-02   -0.14123E+02
    87    0.23060E+04    0.57634E+00    0.24946E-02   -0.14728E+02
    88    0.23342E+04    0.59185E+00    0.25525E-02   -0.15340E+02
    89    0.23627E+04    0.60741E+00    0.26111E-02   -0.15960E+02
    90    0.23915E+04    0.62297E+00    0.26704E-02   -0.16584E+02
    91    0.24204E+04    0.63854E+00    0.27304E-02   -0.17215E+02
    92    0.24496E+04    0.65409E+00    0.27911E-02   -0.17851E+02
    93    0.24791E+04    0.66962E+00    0.28525E-02   -0.18491E+02
    94    0.25087E+04    0.68508E+00    0.29146E-02   -0.19135E+02
    95    0.25385E+04    0.70049E+00    0.29774E-02   -0.19783E+02
    96    0.25684E+04    0.71583E+00    0.30409E-02   -0.20435E+02
    97    0.25987E+04    0.73107E+00    0.31051E-02   -0.21090E+02
    98    0.26293E+04    0.74622E+00    0.31700E-02   -0.21745E+02
    99    0.26599E+04    0.76123E+00    0.32357E-02   -0.22404E+02
   100    0.26908E+04    0.77610E+00    0.33020E-02   -0.23062E+02
   101    0.27219E+04    0.79091E+00    0.33691E-02   -0.23722E+02
   102    0.27534E+04    0.80548E+00    0.34370E-02   -0.24382E+02
   103    0.27849E+04    0.81991E+00    0.35056E-02   -0.25042E+02
   104    0.28167E+04    0.83419E+00    0.35749E-02   -0.25701E+02
   105    0.28485E+04    0.84824E+00    0.36450E-02   -0.26359E+02
   106    0.28806E+04    0.86214E+00    0.37158E-02   -0.27015E+02
   107    0.29127E+04    0.87574E+00    0.37874E-02   -0.27668E+02
   108    0.29450E+04    0.88912E+00    0.38597E-02   -0.28319E+02
   109    0.29776E+04    0.90220E+00    0.39328E-02   -0.28967E+02
   110    0.30102E+04    0.91498E+00    0.40067E-02   -0.29609E+02
   111    0.30430E+04    0.92754E+00    0.40814E-02   -0.30248E+02
   112    0.30759E+04    0.93979E+00    0.41569E-02   -0.30883E+02
   113    0.31090E+04    0.95175E+00    0.42331E-02   -0.31511E+02
   114    0.31422E+04    0.96333E+00    0.43102E-02   -0.32133E+02
   115    0.31756E+04    0.97468E+00    0.43880E-02   -0.32749E+02
   116    0.32091E+04    0.98559E+00    0.44667E-02   -0.33356E+02
   117    0.32428E+04    0.99612E+00    0.45462E-02   -0.33956E+02
   118    0.32767E+04    0.10064E+01    0.46265E-02   -0.34548E+02
   119    0.33105E+04    0.10164E+01    0.47076E-02   -0.35130E+02
   120    0.33446E+04    0.10258E+01    0.47896E-02   -0.35703E+02
   121    0.33786E+04    0.10349E+01    0.48724E-02   -0.36266E+02
   122    0.34127E+04    0.10436E+01    0.49560E-02   -0.36818E+02
   123    0.34469E+04    0.10518E+01    0.50405E-02   -0.37359E+02
   124    0.34811E+04    0.10596E+01    0.51259E-02   -0.37887E+02
   125    0.35154E+04    0.10670E+01    0.52121E-02   -0.38403E+02
   126    0.35497E+04    0.10740E+01    0.52992E-02   -0.38908E+02
   127    0.35840E+04    0.10805E+01    0.53872E-02   -0.39399E+02
   128    0.36184E+04    0.10866E+01    0.54761E-02   -0.39876E+02
   129    0.36528E+04    0.10922E+01    0.55658E-02   -0.40339E+02
   130    0.36872E+04    0.10972E+01    0.56565E-02   -0.40787E+02
   131    0.37216E+04    0.11019E+01    0.57480E-02   -0.41221E+02
   132    0.37561E+04    0.11061E+01    0.58405E-02   -0.41638E+02
   133    0.37906E+04    0.11098E+01    0.59339E-02   -0.42040E+02
   134    0.38250E+04    0.11130E+01    0.60282E-02   -0.42424E+02
   135    0.38595E+04    0.11158E+01    0.61234E-02   -0.42791E+02
   136    0.38937E+04    0.11180E+01    0.62196E-02   -0.43139E+02
   137    0.39280E+04    0.11197E+01    0.63167E-02   -0.43469E+02
   138    0.39623E+04    0.11209E+01    0.64148E-02   -0.43781E+02
   139    0.39963E+04    0.11218E+01    0.65138E-02   -0.44072E+02
   140    0.40304E+04    0.11220E+01    0.66138E-02   -0.44345E+02
   141    0.40643E+04    0.11217E+01    0.67147E-02   -0.44597E+02
   142    0.40982E+04    0.11210E+01    0.68166E-02   -0.44829E+02
   143    0.41320E+04    0.11198E+01    0.69195E-02   -0.45040E+02
   144    0.41656E+04    0.11181E+01    0.70233E-02   -0.45230E+02
   145    0.41991E+04    0.11160E+01    0.71282E-02   -0.45399E+02
   146    0.42326E+04    0.11133E+01    0.72340E-02   -0.45545E+02
   147    0.42658E+04    0.11103E+01    0.73408E-02   -0.45669E+02
   148    0.42988E+04    0.11067E+01    0.74487E-02   -0.45771E+02
   149    0.43318E+04    0.11027E+01    0.75575E-02   -0.45849E+02
   150    0.43645E+04    0.10982E+01    0.76673E-02   -0.45903E+02
   151    0.43971E+04    0.10934E+01    0.77781E-02   -0.45933E+02
   152    0.44293E+04    0.10880E+01    0.78900E-02   -0.45940E+02
   153    0.44615E+04    0.10822E+01    0.80029E-02   -0.45921E+02
   154    0.44934E+04    0.10761E+01    0.81167E-02   -0.45878E+02
   155    0.45251E+04    0.10695E+01    0.82317E-02   -0.45810E+02
   156    0.45564E+04    0.10626E+01    0.83476E-02   -0.45718E+02
   157    0.45876E+04    0.10554E+01    0.84646E-02   -0.45599E+02
   158    0.46186E+04    0.10478E+01    0.85826E-02   -0.45455E+02
   159    0.46492E+04    0.10398E+01    0.87016E-02   -0.45285E+02
   160    0.46797E+04    0.10315E+01    0.88216E-02   -0.45088E+02
   161    0.47099E+04    0.10229E+01    0.89427E-02   -0.44866E+02
   162    0.47397E+04    0.10140E+01    0.90649E-02   -0.44618E+02
   163    0.47695E+04    0.10048E+01    0.91880E-02   -0.44343E+02
   164    0.47987E+04    0.99536E+00    0.93122E-02   -0.44042E+02
   165    0.48279E+04    0.98562E+00    0.94375E-02   -0.43714E+02
   166    0.48567E+04    0.97574E+00    0.95638E-02   -0.43359E+02
   167    0.48852E+04    0.96548E+00    0.96911E-02   -0.42978E+02
   168    0.49133E+04    0.95523E+00    0.98194E-02   -0.42570E+02
   169    0.49411E+04    0.94468E+00    0.99488E-02   -0.42133E+02
   170    0.49686E+04    0.93406E+00    0.10079E-01   -0.41670E+02
   171    0.49956E+04    0.92336E+00    0.10211E-01   -0.41179E+02
   172    0.50222E+04    0.91252E+00    0.10343E-01   -0.40660E+02
   173    0.50483E+04    0.90153E+00    0.10477E-01   -0.40113E+02
   174    0.50741E+04    0.89070E+00    0.10611E-01   -0.39540E+02
   175    0.50995E+04    0.87971E+00    0.10747E-01   -0.38938E+02
   176    0.51244E+04    0.86881E+00    0.10883E-01   -0.38308E+02
   177    0.51488E+04    0.85791E+00    0.11021E-01   -0.37652E+02
   178    0.51728E+04    0.84724E+00    0.11160E-01   -0.36968E+02
   179    0.51963E+04    0.83649E+00    0.11299E-01   -0.36255E+02
   180    0.52195E+04    0.82591E+00    0.11440E-01   -0.35516E+02
   181    0.52421E+04    0.81547E+00    0.11582E-01   -0.34751E+02
   182    0.52643E+04    0.80526E+00    0.11724E-01   -0.33957E+02
   183    0.52859E+04    0.79521E+00    0.11868E-01   -0.33137E+02
   184    0.53072E+04    0.78539E+00    0.12012E-01   -0.32290E+02
   185    0.53279E+04    0.77595E+00    0.12158E-01   -0.31418E+02
   186    0.53478E+04    0.76674E+00    0.12304E-01   -0.30517E+02
   187    0.53676E+04    0.75792E+00    0.12452E-01   -0.29591E+02
   188    0.53868E+04    0.74946E+00    0.12600E-01   -0.28639E+02
   189    0.54054E+04    0.74140E+00    0.12750E-01   -0.27661E+02
   190    0.54238E+04    0.73379E+00    0.12900E-01   -0.26659E+02
   191    0.54414E+04    0.72667E+00    0.13051E-01   -0.25630E+02
   192    0.54585E+04    0.72004E+00    0.13203E-01   -0.24575E+02
   193    0.54750E+04    0.71395E+00    0.13356E-01   -0.23498E+02
   194    0.54912E+04    0.70845E+00    0.13510E-01   -0.22395E+02
   195    0.55067E+04    0.70355E+00    0.13665E-01   -0.21268E+02
   196    0.55216E+04    0.69930E+00    0.13821E-01   -0.20117E+02
   197    0.55361E+04    0.69575E+00    0.13978E-01   -0.18944E+02
   198    0.55500E+04    0.69291E+00    0.14135E-01   -0.17747E+02
   199    0.55634E+04    0.69083E+00    0.14293E-01   -0.16528E+02
   200    0.55763E+04    0.68954E+00    0.14452E-01   -0.15287E+02
   201    0.55886E+04    0.68908E+00    0.14612E-01   -0.14024E+02
   202    0.56003E+04    0.68948E+00    0.14773E-01   -0.12739E+02
   203    0.56114E+04    0.69079E+00    0.14935E-01   -0.11433E+02
   204    0.56219E+04    0.69303E+00    0.15097E-01   -0.10108E+02
   205    0.56318E+04    0.69626E+00    0.15260E-01   -0.87616E+01
   206    0.56411E+04    0.70049E+00    0.15424E-01   -0.73958E+01
   207    0.56498E+04    0.70577E+00    0.15588E-01   -0.60106E+01
   208    0.56578E+04    0.71214E+00    0.15754E-01   -0.46068E+01
   209    0.56651E+04    0.71963E+00    0.15920E-01   -0.31845E+01
   210    0.56719E+04    0.72828E+00    0.16086E-01   -0.17449E+01
   211    0.56781E+04    0.73812E+00    0.16254E-01   -0.28779E+00
   212    0.56835E+04    0.74919E+00    0.16422E-01    0.11857E+01
   213    0.56884E+04    0.76154E+00    0.16590E-01    0.26757E+01
   214    0.56926E+04    0.77515E+00    0.16760E-01    0.41809E+01
   215    0.56962E+04    0.79021E+00    0.16930E-01    0.57007E+01
   216    0.56991E+04    0.80655E+00    0.17100E-01    0.72354E+01
   217    0.57015E+04    0.82431E+00    0.17271E-01    0.87832E+01
   218    0.57032E+04    0.84351E+00    0.17443E-01    0.10344E+02
   219    0.57044E+04    0.86413E+00    0.17615E-01    0.11919E+02
   220    0.57049E+04    0.88633E+00    0.17788E-01    0.13504E+02
   221    0.57048E+04    0.91003E+00    0.17961E-01    0.15101E+02
   222    0.57041E+04    0.93539E+00    0.18135E-01    0.16708E+02
   223    0.57027E+04    0.96232E+00    0.18309E-01    0.18326E+02
   224    0.57008E+04    0.99083E+00    0.18483E-01    0.19952E+02
   225    0.56982E+04    0.10211E+01    0.18658E-01    0.21588E+02
   226    0.56951E+04    0.10530E+01    0.18834E-01    0.23231E+02
   227    0.56912E+04    0.10867E+01    0.19010E-01    0.24882E+02
   228    0.56868E+04    0.11221E+01    0.19186E-01    0.26540E+02
   229    0.56819E+04    0.11594E+01    0.19363E-01    0.28203E+02
   230    0.56762E+04    0.11984E+01    0.19539E-01    0.29871E+02
   231    0.56699E+04    0.12393E+01    0.19717E-01    0.31545E+02
   232    0.56630E+04    0.12820E+01    0.19894E-01    0.33223E+02
   233    0.56556E+04    0.13267E+01    0.20072E-01    0.34902E+02
   234    0.56474E+04    0.13733E+01    0.20250E-01    0.36585E+02
   235    0.56386E+04    0.14219E+01    0.20428E-01    0.38269E+02
   236    0.56292E+04    0.14724E+01    0.20607E-01    0.39954E+02
   237    0.56192E+04    0.15249E+01    0.20786E-01    0.41639E+02
   238    0.56086E+04    0.15795E+01    0.20965E-01    0.43325E+02
   239    0.55974E+04    0.16361E+01    0.21144E-01    0.45009E+02
   240    0.55855E+04    0.16947E+01    0.21323E-01    0.46690E+02
   241    0.55732E+04    0.17555E+01    0.21502E-01    0.48369E+02
   242    0.55602E+04    0.18183E+01    0.21681E-01    0.50045E+02
   243    0.55467E+04    0.18833E+01    0.21861E-01    0.51716E+02
   244    0.55325E+04    0.19503E+01    0.22040E-01    0.53383E+02
   245    0.55178E+04    0.20196E+01    0.22220E-01    0.55043E+02
   246    0.55025E+04    0.20910E+01    0.22400E-01    0.56699E+02
   247    0.54867E+04    0.21645E+01    0.22579E-01    0.58346E+02
   248    0.54703E+04    0.22405E+01    0.22759E-01    0.59986E+02
   249    0.54534E+04    0.23185E+01    0.22938E-01    0.61618E+02
   250    0.54360E+04    0.23988E+01    0.23118E-01    0.63239E+02
   251    0.54180E+04    0.24813E+01    0.23297E-01    0.64852E+02
   252    0.53994E+04    0.25660E+01    0.23476E-01    0.66454E+02
   253    0.53805E+04    0.26529E+01    0.23655E-01    0.68044E+02
   254    0.53610E+04    0.27421E+01    0.23834E-01    0.69622E+02
   255    0.53410E+04    0.28335E+01    0.24013E-01    0.71188E+02
   256    0.53205E+04    0.29273E+01    0.24192E-01    0.72742E+02
   257    0.52996E+04    0.30232E+01    0.24370E-01    0.74275E+02
   258    0.52782E+04    0.31214E+01    0.24548E-01    0.75801E+02
   259    0.52562E+04    0.32219E+01    0.24726E-01    0.77304E+02
   260    0.52340E+04    0.33246E+01    0.24904E-01    0.78800E+02
   261    0.52111E+04    0.34295E+01    0.25081E-01    0.80265E+02
   262    0.51878E+04    0.35368E+01    0.25258E-01    0.81723E+02
   263    0.51643E+04    0.36462E+01    0.25435E-01    0.83166E+02
   264    0.51402E+04    0.37579E+01    0.25612E-01    0.84586E+02
   265    0.51156E+04    0.38717E+01    0.25788E-01    0.85976E+02
   266    0.50907E+04    0.39880E+01    0.25963E-01    0.87359E+02
   267    0.50653E+04    0.41062E+01    0.26139E-01    0.88711E+02
   268    0.50394E+04    0.42269E+01    0.26314E-01    0.90049E+02
   269    0.50131E+04    0.43496E+01    0.26488E-01    0.91363E+02
   270    0.49865E+04    0.44745E+01    0.26663E-01    0.92656E+02
   271    0.49595E+04    0.46014E+01    0.26836E-01    0.93925E+02
   272    0.49323E+04    0.47308E+01    0.27009E-01    0.95165E+02
   273    0.49046E+04    0.48619E+01    0.27182E-01    0.96389E+02
   274    0.48766E+04    0.49955E+01    0.27354E-01    0.97576E+02
   275    0.48482E+04    0.51309E+01    0.27526E-01    0.98748E+02
   276    0.48196E+04    0.52683E+01    0.27698E-01    0.99882E+02
   277    0.47906E+04    0.54079E+01    0.27868E-01    0.10100E+03
   278    0.47613E+04    0.55494E+01    0.28038E-01    0.10208E+03
   279    0.47318E+04    0.56929E+01    0.28208E-01    0.10313E+03
   280    0.47019E+04    0.58384E+01    0.28377E-01    0.10417E+03
   281    0.46719E+04    0.59858E+01    0.28546E-01    0.10517E+03
   282    0.46414E+04    0.61349E+01    0.28713E-01    0.10614E+03
   283    0.46108E+04    0.62860E+01    0.28881E-01    0.10708E+03
   284    0.45800E+04    0.64390E+01    0.29047E-01    0.10798E+03
   285    0.45489E+04    0.65937E+01    0.29213E-01    0.10886E+03
   286    0.45175E+04    0.67502E+01    0.29379E-01    0.10970E+03
   287    0.44860E+04    0.69084E+01    0.29544E-01    0.11052E+03
   288    0.44542E+04    0.70684E+01    0.29708E-01    0.11130E+03
   289    0.44223E+04    0.72299E+01    0.29871E-01    0.11205E+03
   290    0.43901E+04    0.73929E+01    0.30034E-01    0.11277E+03
   291    0.43579E+04    0.75582E+01    0.30196E-01    0.11345E+03
   292    0.43252E+04    0.77245E+01    0.30358E-01    0.11410E+03
   293    0.42926E+04    0.78916E+01    0.30518E-01    0.11471E+03
   294    0.42598E+04    0.80610E+01    0.30678E-01    0.11529E+03
   295    0.42270E+04    0.82310E+01    0.30838E-01    0.11583E+03
   296    0.41939E+04    0.84033E+01    0.30996E-01    0.11634E+03
   297    0.41607E+04    0.85756E+01    0.31154E-01    0.11682E+03
   298    0.41274E+04    0.87501E+01    0.31312E-01    0.11726E+03
   299    0.40940E+04    0.89261E+01    0.31468E-01    0.11766E+03
   300    0.40605E+04    0.91021E+01    0.31624E-01    0.11802E+03
   301    0.40269E+04    0.92796E+01    0.31779E-01    0.11835E+03
   302    0.39933E+04    0.94578E+01    0.31933E-01    0.11864E+03
   303    0.39596E+04    0.96375E+01    0.32087E-01    0.11890E+03
   304    0.39258E+04    0.98187E+01    0.32240E-01    0.11911E+03
   305    0.38921E+04    0.99998E+01    0.32392E-01    0.11929E+03
   306    0.38583E+04    0.10182E+02    0.32544E-01    0.11943E+03
   307    0.38244E+04    0.10364E+02    0.32694E-01    0.11953E+03
   308    0.37906E+04    0.10549E+02    0.32845E-01    0.11960E+03
   309    0.37569E+04    0.10733E+02    0.32994E-01    0.11962E+03
   310    0.37231E+04    0.10917E+02    0.33142E-01    0.11961E+03
   311    0.36893E+04    0.11104E+02    0.33290E-01    0.11956E+03
   312    0.36556E+04    0.11289E+02    0.33437E-01    0.11948E+03
   313    0.36220E+04    0.11475E+02    0.33584E-01    0.11935E+03
   314    0.35884E+04    0.11662E+02    0.33730E-01    0.11919E+03
   315    0.35549E+04    0.11849E+02    0.33875E-01    0.11899E+03
   316    0.35214E+04    0.12036E+02    0.34019E-01    0.11875E+03
   317    0.34881E+04    0.12222E+02    0.34163E-01    0.11847E+03
   318    0.34548E+04    0.12409E+02    0.34306E-01    0.11816E+03
   319    0.34217E+04    0.12596E+02    0.34448E-01    0.11780E+03
   320    0.33887E+04    0.12783E+02    0.34590E-01    0.11742E+03
   321    0.33558E+04    0.12971E+02    0.34731E-01    0.11699E+03
   322    0.33230E+04    0.13157E+02    0.34871E-01    0.11653E+03
   323    0.32904E+04    0.13343E+02    0.35011E-01    0.11603E+03
   324    0.32580E+04    0.13530E+02    0.35150E-01    0.11548E+03
   325    0.32257E+04    0.13713E+02    0.35288E-01    0.11491E+03
   326    0.31936E+04    0.13899E+02    0.35426E-01    0.11429E+03
   327    0.31617E+04    0.14083E+02    0.35563E-01    0.11364E+03
   328    0.31300E+04    0.14266E+02    0.35700E-01    0.11295E+03
   329    0.30984E+04    0.14449E+02    0.35836E-01    0.11223E+03
   330    0.30671E+04    0.14631E+02    0.35971E-01    0.11146E+03
   331    0.30361E+04    0.14811E+02    0.36106E-01    0.11067E+03
   332    0.30052E+04    0.14992E+02    0.36241E-01    0.10985E+03
   333    0.29746E+04    0.15171E+02    0.36375E-01    0.10899E+03
   334    0.29442E+04    0.15349E+02    0.36508E-01    0.10809E+03
   335    0.29141E+04    0.15526E+02    0.36641E-01    0.10715E+03
   336    0.28842E+04    0.15701E+02    0.36773E-01    0.10619E+03
   337    0.28546E+04    0.15876E+02    0.36905E-01    0.10518E+03
   338    0.28252E+04    0.16048E+02    0.37036E-01    0.10414E+03
   339    0.27962E+04    0.16220E+02    0.37167E-01    0.10307E+03
   340    0.27675E+04    0.16390E+02    0.37298E-01    0.10198E+03
   341    0.27390E+04    0.16558E+02    0.37428E-01    0.10085E+03
   342    0.27108E+04    0.16726E+02    0.37558E-01    0.99679E+02
   343    0.26830E+04    0.16891E+02    0.37687E-01    0.98482E+02
   344    0.26555E+04    0.17054E+02    0.37816E-01    0.97255E+02
   345    0.26282E+04    0.17215E+02    0.37945E-01    0.95999E+02
   346    0.26014E+04    0.17375E+02    0.38073E-01    0.94720E+02
   347    0.25748E+04    0.17532E+02    0.38201E-01    0.93404E+02
   348    0.25486E+04    0.17687E+02    0.38329E-01    0.92058E+02
   349    0.25227E+04    0.17841E+02    0.38456E-01    0.90683E+02
   350    0.24972E+04    0.17991E+02    0.38583E-01    0.89284E+02
   351    0.24722E+04    0.18140E+02    0.38711E-01    0.87856E+02
   352    0.24474E+04    0.18287E+02    0.38837E-01    0.86399E+02
   353    0.24230E+04    0.18431E+02    0.38964E-01    0.84926E+02
   354    0.23989E+04    0.18572E+02    0.39090E-01    0.83416E+02
   355    0.23753E+04    0.18711E+02    0.39217E-01    0.81884E+02
   356    0.23520E+04    0.18848E+02    0.39343E-01    0.80336E+02
   357    0.23291E+04    0.18982E+02    0.39469E-01    0.78759E+02
   358    0.23067E+04    0.19113E+02    0.39595E-01    0.77167E+02
   359    0.22846E+04    0.19241E+02    0.39721E-01    0.75545E+02
   360    0.22629E+04    0.19366E+02    0.39847E-01    0.73905E+02
   361    0.22416E+04    0.19489E+02    0.39972E-01    0.72242E+02
   362    0.22207E+04    0.19609E+02    0.40098E-01    0.70558E+02
   363    0.22002E+04    0.19726E+02    0.40224E-01    0.68857E+02
   364    0.21802E+04    0.19840E+02    0.40350E-01    0.67135E+02
   365    0.21605E+04    0.19950E+02    0.40476E-01    0.65396E+02
   366    0.21413E+04    0.20058E+02    0.40602E-01    0.63640E+02
   367    0.21226E+04    0.20162E+02    0.40728E-01    0.61866E+02
   368    0.21041E+04    0.20263E+02    0.40854E-01    0.60079E+02
   369    0.20863E+04    0.20361E+02    0.40981E-01    0.58274E+02
   370    0.20688E+04    0.20455E+02    0.41107E-01    0.56457E+02
   371    0.20517E+04    0.20546E+02    0.41234E-01    0.54625E+02
   372    0.20350E+04    0.20634E+02    0.41361E-01    0.52781E+02
   373    0.20188E+04    0.20718E+02    0.41488E-01    0.50924E+02
   374    0.20031E+04    0.20799E+02    0.41616E-01    0.49057E+02
   375    0.19877E+04    0.20876E+02    0.41743E-01    0.47179E+02
   376    0.19728E+04    0.20950E+02    0.41871E-01    0.45291E+02
   377    0.19584E+04    0.21020E+02    0.42000E-01    0.43395E+02
   378    0.19444E+04    0.21086E+02    0.42128E-01    0.41489E+02
   379    0.19308E+04    0.21149E+02    0.42258E-01    0.39578E+02
   380    0.19177E+04    0.21209E+02    0.42387E-01    0.37658E+02
   381    0.19050E+04    0.21263E+02    0.42517E-01    0.35733E+02
   382    0.18927E+04    0.21315E+02    0.42647E-01    0.33804E+02
   383    0.18809E+04    0.21362E+02    0.42778E-01    0.31870E+02
   384    0.18697E+04    0.21406E+02    0.42909E-01    0.29933E+02
   385    0.18587E+04    0.21446E+02    0.43041E-01    0.27992E+02
   386    0.18482E+04    0.21483E+02    0.43173E-01    0.26050E+02
   387    0.18382E+04    0.21515E+02    0.43306E-01    0.24107E+02
   388    0.18286E+04    0.21543E+02    0.43439E-01    0.22164E+02
   389    0.18194E+04    0.21565E+02    0.43573E-01    0.20221E+02
   390    0.18107E+04    0.21587E+02    0.43707E-01    0.18281E+02
   391    0.18024E+04    0.21603E+02    0.43842E-01    0.16341E+02
   392    0.17945E+04    0.21617E+02    0.43978E-01    0.14406E+02
   393    0.17871E+04    0.21626E+02    0.44114E-01    0.12473E+02
   394    0.17801E+04    0.21631E+02    0.44251E-01    0.10546E+02
